px_est	py_est	vel_abs_est	yaw_angle_est	yaw_rate_est	px_meas	py_meas	px_gt	py_gt	vx_gt	vy_gt	nis_lidar	nis_radar
9.159888558619288	-10.60401242114349	-2.0758965899097834	65.31287093123107	6.201871414235972	9.718253787318062	-10.508654793801066	9.8	-10.6	0.90817	-2.72451	4.538508831762781	10.36783362172706
9.802687916018895	-10.578069147856159	-1.9728034799934318	67.80173143204505	5.614056687564442	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448	5.464962271805453	10.36783362172706
9.29803324652838	-10.977344082871175	-1.9298668391535134	71.45533525631612	6.054010544433209	9.884652947043381	-10.93831506798495	9.85	-10.9	0.0	-2.73074	5.464962271805453	3.7349185526182067
9.771003004627143	-10.859254062317623	-1.8397695737980757	74.47009018810392	5.782250623812258	9.83614	-11.041	9.85	-11.05	0.0	-2.73073	4.247011890703831	3.7349185526182067
9.337822839305382	-11.351753413974286	-2.056540030579991	77.9219949275513	6.203185125060896	9.839516853248162	-11.169158880804114	9.85	-11.2	0.0	-2.99965	4.247011890703831	3.3841532242312176
9.801866791937174	-11.198402377885778	-1.9658233514543266	80.59392321241602	5.880937416630376	9.84568	-11.3496	9.85	-11.35	0.0	-2.99961	3.204641549356113	3.3841532242312176
9.330848015390016	-11.688457852303703	-2.0643147832580633	84.1917471081979	6.333703097919142	9.879611491348975	-11.563698592578644	9.85	-11.5	0.0	-2.99843	3.204641549356113	3.4891435324245945
9.773728597872388	-11.479406641506237	-1.963798579495083	87.03716987553906	6.070657474966713	9.83206	-11.6307	9.85	-11.65	0.0	-2.99843	3.005745293163887	3.4891435324245945
9.47717952540113	-11.824826236518566	-1.562917802066997	90.31094705646757	6.224835445556652	9.853112870295776	-11.852288207988016	9.8	-11.75	-1.0003	-2.00061	3.005745293163887	2.935213663401358
9.762015447120858	-11.731947731174301	-1.4446226594029494	93.30096358469085	6.101510379173594	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059	1.5172273585018814	2.935213663401358
9.4101916439458	-12.070061356745695	-1.6980663054582887	96.69989815148834	6.306734083307842	9.696942577112718	-11.970616267184349	9.7	-12.0	-1.0004	-3.00119	1.5172273585018814	1.7030038518728503
9.661255261182	-12.036509594277149	-1.5505322223874982	99.56720928210837	6.132344672463834	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116	1.9183070168547884	1.7030038518728503
9.408651021514498	-12.345181546478909	-1.4568954138840047	102.9825509112434	6.317611050089771	9.723110405400494	-12.396438848894977	9.6	-12.25	-0.999885	-1.99981	1.9183070168547884	1.2013935944179153
9.574745770202117	-12.255713383686404	-1.3161880721110986	106.13991111104485	6.291168870776461	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979	1.2121635853202395	1.2013935944179153
9.432046322604757	-12.43748940390047	-1.104622005547483	109.37035825649713	6.352354293937218	9.390391562833715	-12.39021056546907	9.45	-12.45	-1.99803	-1.99805	1.2121635853202395	0.6898598015979072
9.43819296538535	-12.43323707549854	-0.9044954542835261	112.67829782848604	6.40921184972264	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804	2.3981277436093116	0.6898598015979072
9.307381775600334	-12.660396632191476	-0.9902120476571434	115.58402964685574	6.077456629110656	9.344559668715332	-12.710555668727423	9.3	-12.65	-0.909773	-1.81953	2.3981277436093116	0.9868079392370795
9.306804453699046	-12.648390003563577	-0.7074980356984097	118.85232650023279	6.100369124498038	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954	2.2897358325686215	0.9868079392370795
9.380176997122545	-12.743003200001974	-0.14623359906332056	122.09692624913568	6.269331458893753	9.15326078060926	-13.003148848342864	9.05	-12.85	-3.99257	-1.99629	2.2897358325686215	3.9477761595224568
9.102722078645684	-12.828502520234895	0.3337473882626012	124.8615312234807	6.149861943910574	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627	7.215993430150231	3.9477761595224568
9.162719465804342	-12.811532504926948	0.378234797570434	128.27776150314943	6.173612513042886	8.71632370302279	-12.961268508680895	8.75	-13.0	-1.8213	-0.910651	7.215993430150231	1.2478601284428632
8.949055286045697	-13.001065322498315	0.7458352674846589	131.18502588262857	5.971719174819941	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651	6.274439015329639	1.2478601284428632
9.108424641829279	-12.898153418672065	0.9005775089027901	134.17429649479658	5.980430507286348	8.545183503317753	-13.170198903001662	8.5	-13.1	-2.997	-0.999005	6.274439015329639	2.290376081946724
8.481414976205606	-13.181619623632809	1.1940728998481993	136.61423720774187	6.0901929161199755	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995	3.4650534877295978	2.290376081946724
8.778239529309696	-13.079678344750015	1.4231589010040309	140.93927310410618	6.383903223515996	8.229262239999484	-13.169837251664072	8.2	-13.15	-2.72741	0.0	3.4650534877295978	3.1929958697741245
8.159063601298453	-13.200227209131059	1.5951487822988366	142.75319855856438	6.651732038475407	8.03583	-13.1513	8.05	-13.15	-2.72742	0.0	3.9957680464979393	3.1929958697741245
8.417147590390844	-12.987593059067601	1.717531840309169	147.14818263133185	7.345092434725893	7.829144466282768	-13.052513825929237	7.9	-13.15	-2.72986	0.0	3.9957680464979393	2.9534200184180257
7.894843527503192	-13.2198035160666	1.6592427512869243	150.01240119918103	6.933759183000068	7.76538	-13.1647	7.75	-13.15	-2.72986	0.0	3.556116132416983	2.9534200184180257
8.042700164783946	-13.063140966378796	1.583347305449599	153.48109170577098	6.995463422366965	7.6614545435194925	-13.307878747854014	7.6	-13.2	-2.9979	-0.999304	3.556116132416983	1.1172934409488502
7.597108592324211	-13.301843344537454	1.3597645366458542	155.8372632768767	6.381629522208326	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304	3.649578583346344	1.1172934409488502
7.895332907302224	-12.99866913666665	1.6182757790729934	159.67308843077106	6.56945027467685	7.211074536203076	-13.098537297092511	7.3	-13.25	-2.72846	0.0	3.649578583346344	3.7197637586998225
7.277025483088435	-13.276450675386089	1.4107959946472695	161.84257576550223	5.874829173301634	7.16011	-13.2382	7.15	-13.25	-2.72844	0.0	3.389537361821177	3.7197637586998225
7.805506864446419	-12.858601380819941	1.7008875850420715	165.9973837027488	6.69158778913167	6.884720665154385	-12.958774331424872	7.0	-13.2	-2.99784	0.999284	3.389537361821177	9.044274525885946
7.0654498534137495	-13.254725480733343	1.8634530048754245	168.4080214004937	6.2243512071137514	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284	7.681520448315875	9.044274525885946
7.529511433337204	-13.004449926045037	2.039515315443632	171.95194563686516	6.351813138141867	6.7742432539416315	-13.233720964884604	6.7	-13.1	-2.72787	0.909275	7.681520448315875	4.184161495556151
6.702262518886824	-13.16083330743285	1.9577905615996296	174.14158440295725	5.540153415281131	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284	5.468889305572317	4.184161495556151
7.150045544700042	-13.125636087398705	1.7486668898159612	177.50402239228606	5.8390591501521865	6.401365249116183	-13.079874014584687	6.4	-13.05	-2.72678	0.0	5.468889305572317	4.980118530077732
6.388857877859181	-13.10083812274588	2.034539527639639	180.52933242698336	5.715484436859622	6.26174	-13.0534	6.25	-13.05	-2.72678	0.0	1.975570541529197	4.980118530077732
6.8817322190094234	-12.945485426676616	1.9039201413724378	184.27183132180613	6.171541051743535	6.101432866130609	-13.007596750749203	6.1	-13.0	-2.72966	0.909888	1.975570541529197	5.16001423819207
6.108817355627898	-13.095262677089167	2.2275346302303025	187.00392207649114	5.674150821695402	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988	5.270534495269056	5.16001423819207
6.807853927569987	-12.610033401573496	2.3304218296978867	190.9652710762775	6.531883668503414	5.7985443121918925	-12.847787449578512	5.8	-12.85	-2.99777	1.99851	5.270534495269056	10.525750141001451
5.944003699955637	-12.978843546430108	2.482928458077451	193.4775797953507	5.918519940974304	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852	14.160176034318262	10.525750141001451
6.401875660999586	-12.508236488239797	2.182987538057522	197.24109775185656	6.324207465850995	5.50546707725408	-12.57208106684297	5.55	-12.7	-1.81798	0.908995	14.160176034318262	7.167815139717694
5.634558736734688	-12.814006885590974	2.12919143378033	199.72181680670988	5.565633461245152	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995	8.290806130045365	7.167815139717694
6.275543828837128	-12.293261975600702	2.4393569367045407	203.58611246425673	6.193857739319329	5.27506109210667	-12.478212100879773	5.3	-12.55	-2.72627	1.81753	8.290806130045365	9.69991494854928
5.304797544795052	-12.647099500154015	2.433795617598961	205.8596329658386	5.410667122730897	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175	9.468726157936699	9.69991494854928
5.979624864822328	-12.328729027233065	2.334047546222085	209.37778476492696	5.934912342883921	5.044461052770542	-12.380774357328425	5.05	-12.35	-1.8199	1.81989	9.468726157936699	7.796297383773129
5.065121063305396	-12.403435588979546	2.565110707406002	211.999218650637	5.393901718267006	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199	5.233124727478784	7.796297383773129
5.8118024158278425	-12.077987631916692	2.2816777980653384	215.55206100397223	6.132903459857894	4.750608408267526	-11.98027998801772	4.85	-12.15	-1.99928	1.99929	5.233124727478784	12.451215248212293
4.9209392422837315	-12.193628074721413	2.54914830849098	218.38484973448132	5.900239199590161	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928	3.8161089116325866	12.451215248212293
5.5788085160590155	-11.853047474377094	2.6072884871088737	222.23617757907888	6.439602349882062	4.6911304223330745	-11.90841115223442	4.7	-11.9	-0.908236	2.72471	3.8161089116325866	8.218696406238404
4.789331883967687	-12.01610900508408	2.53460244758557	225.05400136255207	5.799393462971455	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247	11.285712231200375	8.218696406238404
5.328627957023872	-11.529491197184644	2.459055876658706	228.60885163480157	6.103505716250902	4.597455066640235	-11.620495536775703	4.6	-11.65	-0.909847	1.81971	11.285712231200375	4.869759440113435
4.626179464144574	-11.737796549122931	2.267953982292769	231.25560263392848	5.556821401277699	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969	5.05249616692076	4.869759440113435
